Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
cellular response to chemokine (GO:1990869),3/60,0.036901126,0.322681495,0,0,4.302031011,14.19460818,CXCL3;CXCL2;CXCL5
regulation of heterotypic cell-cell adhesion (GO:0034114),25-Feb,0.036987207,0.322681495,0,0,7.090549766,23.37884146,IL1B;CD44
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050),25-Feb,0.036987207,0.322681495,0,0,7.090549766,23.37884146,PSMD14;PSME3
glycolytic process through glucose-6-phosphate (GO:0061620),25-Feb,0.036987207,0.322681495,0,0,7.090549766,23.37884146,ADPGK;HK2
"RNA splicing, via transesterification reactions (GO:0000375)",25-Feb,0.036987207,0.322681495,0,0,7.090549766,23.37884146,PRPF3;DDX23
chromatin remodeling (GO:0006338),4/103,0.037461075,0.324948066,0,0,3.309259259,10.86910614,PAK1;RUVBL2;HMGA2;NUDT5
positive regulation of microtubule polymerization or depolymerization (GO:0031112),26-Feb,0.03975365,0.333728565,0,0,6.79476584,21.91348422,PAK1;MET
positive regulation of viral transcription (GO:0050434),26-Feb,0.03975365,0.333728565,0,0,6.79476584,21.91348422,GTF2F1;GTF2F2
cytokine-mediated signaling pathway (GO:0019221),13/621,0.041866092,0.333728565,0,0,1.772357029,5.624183398,CSF1;PSMD14;GSTO1;CXCL3;CXCL2;CXCL5;TRAF3;PSME3;IL1B;PSMD3;TIMP1;P4HB;CD44
regulation of cardiac muscle cell contraction (GO:0086004),27-Feb,0.042595892,0.333728565,0,0,6.522644628,20.58544986,RANGRF;SCN5A
cellular senescence (GO:0090398),27-Feb,0.042595892,0.333728565,0,0,6.522644628,20.58544986,HMGA1;HMGA2
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),3/64,0.043382035,0.333728565,0,0,4.019114346,12.61081474,CXCL3;CXCL2;CXCL5
regulation of cellular ketone metabolic process (GO:0010565),3/64,0.043382035,0.333728565,0,0,4.019114346,12.61081474,PSMD14;PSME3;PSMD3
regulation of protein ubiquitination (GO:0031396),4/109,0.04459366,0.333728565,0,0,3.119206349,9.701241993,USP4;PINX1;PRMT3;HSPBP1
T cell receptor signaling pathway (GO:0050852),5/158,0.04461135,0.333728565,0,0,2.680422239,8.335488554,EIF2B5;PAK1;PSMD14;PSME3;PSMD3
"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",28-Feb,0.04551169,0.333728565,0,0,6.271455817,19.37745677,SMYD2;CD44
regulation of protein transport (GO:0051223),28-Feb,0.04551169,0.333728565,0,0,6.271455817,19.37745677,DNAJC1;GAPVD1
regulation of sodium ion transmembrane transport (GO:1902305),28-Feb,0.04551169,0.333728565,0,0,6.271455817,19.37745677,RANGRF;SCN5A
positive regulation of microtubule polymerization (GO:0031116),28-Feb,0.04551169,0.333728565,0,0,6.271455817,19.37745677,PAK1;MET
positive regulation of monooxygenase activity (GO:0032770),28-Feb,0.04551169,0.333728565,0,0,6.271455817,19.37745677,NUS1;IL1B
protein localization to cell surface (GO:0034394),28-Feb,0.04551169,0.333728565,0,0,6.271455817,19.37745677,USP4;FLNA
response to lipopolysaccharide (GO:0032496),5/159,0.045621874,0.333728565,0,0,2.662881052,8.221293688,IL1B;CXCL3;CXCL2;S100A8;CXCL5
protein deubiquitination (GO:0016579),7/267,0.045959179,0.333728565,0,0,2.214735475,6.821389027,USP24;COPS5;PSMD14;USP4;TRAF3;PSME3;PSMD3
regulation of cell population proliferation (GO:0042127),15/764,0.048275299,0.333728565,0,0,1.662216288,5.03790373,CSF1;PINX1;CDCA7;HMGA1;PHB;CXCL5;WDR77;FOSL1;PAK1;IL1B;SMYD2;UTP20;FAM98B;TIMP1;FAM98A
telomere maintenance via telomerase (GO:0007004),2/29,0.048498842,0.333728565,0,0,6.038873584,18.27493203,PINX1;GAR1
sulfur compound biosynthetic process (GO:0044272),4/113,0.049742262,0.333728565,0,0,3.00412844,9.015090155,CHPF;GSTO1;METTL16;CNDP2
positive regulation of protein localization to nucleus (GO:1900182),3/68,0.05039133,0.333728565,0,0,3.771018193,11.26756159,PINX1;FLNA;NMD3
"negative regulation of gene expression, epigenetic (GO:0045814)",2/30,0.051555188,0.333728565,0,0,5.822904368,17.26550794,AEBP2;SMYD5
regulation of cation transmembrane transport (GO:1904062),2/30,0.051555188,0.333728565,0,0,5.822904368,17.26550794,RANGRF;SCN5A
RNA-dependent DNA biosynthetic process (GO:0006278),2/30,0.051555188,0.333728565,0,0,5.822904368,17.26550794,PINX1;GAR1
termination of RNA polymerase I transcription (GO:0006363),2/30,0.051555188,0.333728565,0,0,5.822904368,17.26550794,POLR1B;POLR1E
"DNA-templated transcription, elongation (GO:0006354)",3/69,0.052224591,0.333728565,0,0,3.713692946,10.96357098,POLR1E;GTF2F1;GTF2F2
cellular response to lectin (GO:1990858),4/115,0.052434176,0.333728565,0,0,2.9496997,8.69629488,PAK1;PSMD14;PSME3;PSMD3
cellular response to molecule of bacterial origin (GO:0071219),4/115,0.052434176,0.333728565,0,0,2.9496997,8.69629488,IL1B;CXCL3;CXCL2;CXCL5
stimulatory C-type lectin receptor signaling pathway (GO:0002223),4/115,0.052434176,0.333728565,0,0,2.9496997,8.69629488,PAK1;PSMD14;PSME3;PSMD3
protein modification by small protein removal (GO:0070646),7/276,0.053140332,0.333728565,0,0,2.13964833,6.279480775,USP24;COPS5;PSMD14;USP4;TRAF3;PSME3;PSMD3
tumor necrosis factor-mediated signaling pathway (GO:0033209),4/116,0.053809422,0.333728565,0,0,2.923214286,8.542528686,PSMD14;TRAF3;PSME3;PSMD3
positive regulation of cell-substrate adhesion (GO:0010811),3/70,0.054089749,0.333728565,0,0,3.6580789,10.67102073,CSF1;FLNA;P4HB
regulation of cellular senescence (GO:2000772),2/31,0.054678611,0.333728565,0,0,5.621829581,16.33862589,HMGA1;HMGA2
nucleic acid metabolic process (GO:0090304),3/71,0.055986546,0.333728565,0,0,3.604100561,10.38933836,WDR74;GTF2F1;GTF2F2
7-methylguanosine mRNA capping (GO:0006370),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,GTF2F1;GTF2F2
7-methylguanosine RNA capping (GO:0009452),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,GTF2F1;GTF2F2
protein transmembrane import into intracellular organelle (GO:0044743),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,CHCHD4;TIMM23
endodermal cell differentiation (GO:0035987),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,HMGA2;ITGA7
positive regulation of immune effector process (GO:0002699),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,IL1B;PHB
RNA biosynthetic process (GO:0032774),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,PRMT5;SMN1
liver development (GO:0001889),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,GFER;MET
transcription initiation from RNA polymerase I promoter (GO:0006361),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,POLR1B;POLR1E
modulation by host of symbiont process (GO:0051851),2/32,0.057867035,0.333728565,0,0,5.43415978,15.48522195,HMGA2;RRP1B
innate immune response activating cell surface receptor signaling pathway (GO:0002220),4/119,0.058051798,0.333728565,0,0,2.846521739,8.102395257,PAK1;PSMD14;PSME3;PSMD3
cellular response to lipopolysaccharide (GO:0071222),4/120,0.059504636,0.333728565,0,0,2.82183908,7.962386292,IL1B;CXCL3;CXCL2;CXCL5
5-phosphoribose 1-diphosphate biosynthetic process (GO:0006015),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,PRPS1
5-phosphoribose 1-diphosphate metabolic process (GO:0046391),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,PRPS1
protein processing involved in protein targeting to mitochondrion (GO:0006627),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,PMPCA
activation of protein kinase C activity (GO:1990051),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,PHB
pyrimidine nucleotide metabolic process (GO:0006220),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,PRPS1
R-loop disassembly (GO:0062176),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,DDX23
negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001268),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,PLAUR
regulation of barbed-end actin filament capping (GO:2000812),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,MTPN
bundle of His cell action potential (GO:0086043),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SCN5A
negative regulation of metallopeptidase activity (GO:1905049),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,TIMP1
regulation of fever generation (GO:0031620),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,IL1B
regulation of guanyl-nucleotide exchange factor activity (GO:1905097),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,MET
negative regulation of transcription by RNA polymerase I (GO:0016479),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,FLNA
regulation of intracellular cholesterol transport (GO:0032383),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,NUS1
regulation of mononuclear cell proliferation (GO:0032944),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,CSF1
pentose catabolic process (GO:0019323),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,NUDT5
peptidyl-cysteine S-nitrosylation (GO:0018119),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,S100A8
DNA ligation involved in DNA repair (GO:0051103),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,LIG3
DNA protection (GO:0042262),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,DCTPP1
regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,PTPN12
positive regulation of action potential (GO:0045760),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SCN5A
positive regulation of anoikis (GO:2000210),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,MYBBP1A
extracellular exosome biogenesis (GO:0097734),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,COPS5
regulation of T-helper 1 cell cytokine production (GO:2000554),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,IL1B
positive regulation of dopamine receptor signaling pathway (GO:0060161),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,PRMT5
positive regulation of glial cell proliferation (GO:0060252),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,IL1B
response to denervation involved in regulation of muscle adaptation (GO:0014894),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SCN5A
positive regulation of heat generation (GO:0031652),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,IL1B
histone H4-K20 methylation (GO:0034770),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SMYD5
histone H4-K20 trimethylation (GO:0034773),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SMYD5
ribose phosphate metabolic process (GO:0019693),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,NUDT5
SA node cell to atrial cardiac muscle cell signaling (GO:0086018),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SCN5A
positive regulation of mononuclear cell proliferation (GO:0032946),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,CSF1
spliceosomal conformational changes to generate catalytic conformation (GO:0000393),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SNRNP200
positive regulation of prostaglandin biosynthetic process (GO:0031394),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,IL1B
positive regulation of prostaglandin secretion (GO:0032308),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,IL1B
membrane depolarization during AV node cell action potential (GO:0086045),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SCN5A
membrane depolarization during SA node cell action potential (GO:0086046),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,SCN5A
positive regulation of T-helper 1 cell cytokine production (GO:2000556),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,IL1B
mitochondrial DNA repair (GO:0043504),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,LIG3
proline biosynthetic process (GO:0006561),05-Jan,0.059535202,0.333728565,0,0,20.32098765,57.32931659,ALDH18A1
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",3/73,0.059874002,0.333728565,0,0,3.500770599,9.856464766,PSMD14;PSME3;PSMD3
response to molecule of bacterial origin (GO:0002237),3/73,0.059874002,0.333728565,0,0,3.500770599,9.856464766,IL1B;CXCL2;S100A8
transcription-coupled nucleotide-excision repair (GO:0006283),3/73,0.059874002,0.333728565,0,0,3.500770599,9.856464766,COPS5;POLD2;LIG3
positive regulation of histone modification (GO:0031058),2/33,0.061118423,0.333728565,0,0,5.258597707,14.69747527,RUVBL2;IL1B
signal transduction by p53 class mediator (GO:0072331),2/33,0.061118423,0.333728565,0,0,5.258597707,14.69747527,MYBBP1A;RRP8
NIK/NF-kappaB signaling (GO:0038061),3/74,0.06186411,0.333728565,0,0,3.451288645,9.604298046,PSMD14;PSME3;PSMD3
inflammatory response (GO:0006954),6/230,0.063346528,0.333728565,0,0,2.198229292,6.06521177,IL1B;CXCL3;CXCL2;CD44;S100A8;CXCL5
mitochondrion organization (GO:0007005),5/175,0.063643812,0.333728565,0,0,2.410287965,6.639025337,CHCHD4;HAX1;TIMM23;PHB;HK2
fibroblast growth factor receptor signaling pathway (GO:0008543),3/75,0.063884761,0.333728565,0,0,3.403181189,9.361043455,FLRT2;GTF2F1;GTF2F2
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),3/75,0.063884761,0.333728565,0,0,3.403181189,9.361043455,PSMD14;PSME3;PSMD3
cell-substrate junction assembly (GO:0007044),2/34,0.064430779,0.333728565,0,0,5.094008264,13.9686052,PEAK1;ACTN1
epithelial tube morphogenesis (GO:0060562),2/34,0.064430779,0.333728565,0,0,5.094008264,13.9686052,PAK1;MET
positive regulation of DNA binding (GO:0043388),2/34,0.064430779,0.333728565,0,0,5.094008264,13.9686052,PINX1;PLAUR
transcription by RNA polymerase I (GO:0006360),2/34,0.064430779,0.333728565,0,0,5.094008264,13.9686052,POLR1B;POLR1E
non-canonical Wnt signaling pathway (GO:0035567),4/124,0.065507988,0.333728565,0,0,2.727222222,7.433271031,PSMD14;PSME3;PSMD3;NFATC1
semaphorin-plexin signaling pathway (GO:0071526),2/35,0.067802145,0.333728565,0,0,4.939393939,13.29270652,FLNA;MET
cellular response to UV (GO:0034644),3/77,0.068016516,0.333728565,0,0,3.310866883,8.899625827,RUVBL2;TIMP1;NOC2L
positive regulation of type I interferon production (GO:0032481),3/77,0.068016516,0.333728565,0,0,3.310866883,8.899625827,DHX33;POLR3G;DDX41
negative regulation of apoptotic signaling pathway (GO:2001234),3/78,0.070127016,0.333728565,0,0,3.266556017,8.680700036,PSME3;PLAUR;NOC2L
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),3/78,0.070127016,0.333728565,0,0,3.266556017,8.680700036,PSMD14;PSME3;PSMD3
purine nucleobase biosynthetic process (GO:0009113),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,PRPS1
regulation of 3'-UTR-mediated mRNA stabilization (GO:1905868),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,METTL16
regulation of adiponectin secretion (GO:0070163),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,IL1B
astrocyte development (GO:0014002),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,EIF2B5
negative regulation of glucocorticoid receptor signaling pathway (GO:2000323),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,PHB
negative regulation of lipoprotein lipase activity (GO:0051005),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,ANGPTL4
regulation of collagen fibril organization (GO:1904026),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,AEBP1
negative regulation of trophoblast cell migration (GO:1901164),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,TIMP1
regulation of immature T cell proliferation in thymus (GO:0033084),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,IL1B
negative regulation of vitamin metabolic process (GO:0046137),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,PRMT3
chromatin organization involved in negative regulation of transcription (GO:0097549),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,HMGA2
regulation of macromolecule biosynthetic process (GO:0010556),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,MTPN
contact inhibition (GO:0060242),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,PAK1
nuclear polyadenylation-dependent ncRNA catabolic process (GO:0071046),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,EXOSC9
nuclear polyadenylation-dependent rRNA catabolic process (GO:0071035),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,EXOSC9
nuclear polyadenylation-dependent tRNA catabolic process (GO:0071038),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,EXOSC9
regulation of mRNA export from nucleus (GO:0010793),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,NSUN2
peptidyl-diphthamide biosynthetic process from peptidyl-histidine (GO:0017183),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,DPH5
peptidyl-diphthamide metabolic process (GO:0017182),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,DPH5
regulation of protein targeting (GO:1903533),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,HAX1
positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,HK2
regulation of ribonucleoprotein complex localization (GO:2000197),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,NSUN2
positive regulation of cholesterol storage (GO:0010886),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,EHD1
galactose catabolic process (GO:0019388),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,GALK1
glandular epithelial cell differentiation (GO:0002067),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,WDR77
regulation of ventricular cardiac muscle cell membrane depolarization (GO:0060373),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,SCN5A
positive regulation of fever generation (GO:0031622),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,IL1B
positive regulation of granulocyte differentiation (GO:0030854),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,HAX1
positive regulation of histone phosphorylation (GO:0033129),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,IL1B
histone-serine phosphorylation (GO:0035404),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,HMGA2
positive regulation of microglial cell migration (GO:1904141),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,CSF1
snoRNA localization (GO:0048254),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,ZNHIT6
L-ornithine transmembrane transport (GO:1903352),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,SLC25A15
snRNA modification (GO:0040031),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,METTL16
tRNA surveillance (GO:0106354),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,EXOSC9
N-terminal peptidyl-methionine acetylation (GO:0017196),06-Jan,0.071011718,0.333728565,0,0,16.25596708,42.99557596,NAA20
endoderm formation (GO:0001706),2/36,0.071230603,0.333728565,0,0,4.793874575,12.66461479,HMGA2;ITGA7
platelet aggregation (GO:0070527),2/36,0.071230603,0.333728565,0,0,4.793874575,12.66461479,ACTN1;FLNA
regulation of sodium ion transport (GO:0002028),2/36,0.071230603,0.333728565,0,0,4.793874575,12.66461479,RANGRF;SCN5A
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),2/36,0.071230603,0.333728565,0,0,4.793874575,12.66461479,MYBBP1A;RRP8
positive regulation of myeloid leukocyte differentiation (GO:0002763),2/36,0.071230603,0.333728565,0,0,4.793874575,12.66461479,HAX1;CSF1
telomere maintenance via telomere lengthening (GO:0010833),2/36,0.071230603,0.333728565,0,0,4.793874575,12.66461479,PINX1;GAR1
positive regulation of substrate adhesion-dependent cell spreading (GO:1900026),2/36,0.071230603,0.333728565,0,0,4.793874575,12.66461479,FLNA;P4HB
regulation of apoptotic process (GO:0042981),14/742,0.071456589,0.333757237,0,0,1.5909699,4.198036847,ACTN1;SIGMAR1;NME2;PLAUR;HMGA2;WDR73;RRP1B;PHB;COPS5;HAX1;APEX1;FLNA;ANGPTL4;CD44
Golgi organization (GO:0007030),4/130,0.075081156,0.336036047,0,0,2.596560847,6.722978147,NSFL1C;PRMT5;SEC23IP;SURF4
extracellular matrix organization (GO:0030198),7/300,0.075577059,0.336036047,0,0,1.961967714,5.066982708,FLRT2;ADAM12;TNC;ITGA7;TIMP1;P4HB;CD44
antigen receptor-mediated signaling pathway (GO:0050851),5/185,0.076673296,0.336036047,0,0,2.275220828,5.843226196,EIF2B5;PAK1;PSMD14;PSME3;PSMD3
cellular response to hypoxia (GO:0071456),4/131,0.076741917,0.336036047,0,0,2.575984252,6.61334297,PSMD14;PSME3;PSMD3;P4HB
tRNA aminoacylation (GO:0043039),2/38,0.078251302,0.336036047,0,0,4.527089073,11.53425248,AIMP2;PPA1
MAPK cascade (GO:0000165),7/303,0.078720949,0.336036047,0,0,1.941783556,4.9357147,PAK1;PSMD14;PSME3;IL1B;PSMD3;MET;CAMKK2
RNA metabolic process (GO:0016070),4/133,0.08011852,0.336036047,0,0,2.535788114,6.400958693,PABPC4;WDR74;GTF2F1;GTF2F2
regulation of nitric-oxide synthase activity (GO:0050999),2/39,0.081839892,0.336036047,0,0,4.40451195,11.02445147,NUS1;IL1B
purine-containing compound metabolic process (GO:0072521),07-Jan,0.082348755,0.336036047,0,0,13.54595336,33.82142723,PRPS1
pyrimidine-containing compound biosynthetic process (GO:0072528),07-Jan,0.082348755,0.336036047,0,0,13.54595336,33.82142723,PRPS1
